"pid","location","lat","lon"
529,"77 TOWNSEND TER",41.253051,-72.895591
530,"85 TOWNSEND TER",41.253041,-72.89578
531,"91 TOWNSEND TER",41.253029,-72.89596
532,"99 TOWNSEND TER",41.253014,-72.896156
533,"105 TOWNSEND TER",41.252997,-72.896375
534,"111 TOWNSEND TER",41.2544389,-72.8959736
535,"220 HYDE ST",41.2546966,-72.895495
536,"15 TOLLI TER",41.254698,-72.895364
537,"19 TOLLI TER",41.2544889,-72.8954031
538,"27 TOLLI TER",41.254346,-72.895434
539,"35 TOLLI TER",41.2542015,-72.895364
540,"43 TOLLI TER",41.2540703,-72.8953733
541,"59 TOLLI TER",41.2535295,-72.8950776
542,"52 TOLLI TER",41.2539376,-72.8953734
543,"48 TOLLI TER",41.253724,-72.895382
544,"40 TOLLI TER",41.2536727,-72.8956599
545,"30 TOLLI TER",41.2536574,-72.8958242
546,"20 TOLLI TER",41.253685,-72.8959556
547,"10 TOLLI TER",41.2537621,-72.896334
548,"4 TOLLI TER",41.2536178,-72.896258
549,"503 TOWNSEND AV",41.2538639,-72.8962074
550,"STUYVESANT AV",41.2540082,-72.8962387
551,"21 STUYVESANT AV",41.2541431,-72.896222
552,"27 STUYVESANT AV",41.4629037,-72.6799722
553,"33 STUYVESANT AV",41.2553271,-72.8965905
554,"41 STUYVESANT AV",41.4625379,-72.6802596
555,"45 STUYVESANT AV",41.3980752,-73.0668658
556,"47 STUYVESANT AV",41.25394,-72.899186
557,"53 STUYVESANT AV",41.2540539,-72.898945
558,"57 STUYVESANT AV",41.2542091,-72.8987087
559,"61 STUYVESANT AV",41.2543491,-72.8984008
560,"65 STUYVESANT AV",41.2540942,-72.8980817
561,"71 STUYVESANT AV",41.2539836,-72.8982283
562,"75 STUYVESANT AV",41.2538951,-72.8983682
563,"87 STUYVESANT AV",41.2538134,-72.8984851
564,"88 HYDE ST",41.2537509,-72.8986513
565,"82 HYDE ST",41.2536447,-72.8987548
566,"74 HYDE ST",41.2535674,-72.898925
567,"76 GIRARD AV",41.2534851,-72.8990763
568,"70 GIRARD AV",41.253501,-72.89926
569,"64 GIRARD AV",41.2533679,-72.8993157
570,"56 GIRARD AV",41.253377,-72.899483
571,"52 GIRARD AV",41.315113,-73.0795873
572,"48 GIRARD AV",41.3149398,-73.0793586
573,"44 GIRARD AV",41.4041394,-72.8956943
574,"38 GIRARD AV",41.2553271,-72.8965905
575,"32 GIRARD AV",41.2553271,-72.8965905
576,"24 GIRARD AV",41.4041394,-72.8956943
577,"18 GIRARD AV",41.2553271,-72.8965905
578,"483 TOWNSEND AV",41.2553271,-72.8965905
579,"487 TOWNSEND AV",41.2553271,-72.8965905
580,"493 TOWNSEND AV",41.2553271,-72.8965905
581,"497 TOWNSEND AV",41.2553271,-72.8965905
582,"565 TOWNSEND AV",41.2553271,-72.8965905
583,"255 FORT HALE RD",41.2553271,-72.8965905
584,"267 FORT HALE RD",41.2553271,-72.8965905
585,"287 FORT HALE RD",41.2553271,-72.8965905
586,"303 FORT HALE RD",41.4041394,-72.8956943
587,"315 FORT HALE RD",41.2553271,-72.8965905
588,"325 FORT HALE RD",41.2553271,-72.8965905
589,"339 FORT HALE RD",41.2553271,-72.8965905
590,"355 FORT HALE RD",41.2553271,-72.8965905
591,"369 FORT HALE RD",41.2553271,-72.8965905
592,"387 FORT HALE RD",41.2553271,-72.8965905
593,"405 FORT HALE RD",41.2553271,-72.8965905
594,"425 FORT HALE RD",41.2553271,-72.8965905
595,"136 HYDE ST",41.4041394,-72.8956943
596,"130 HYDE ST",41.2553271,-72.8965905
597,"126 HYDE ST",41.4041394,-72.8956943
598,"120 HYDE ST",41.2553271,-72.8965905
599,"116 HYDE ST",41.4041394,-72.8956943
600,"108 HYDE ST",41.2553271,-72.8965905
601,"76 STUYVESANT AV",41.2553271,-72.8965905
602,NA,41.2553271,-72.8965905
603,"72 STUYVESANT AV",41.2553271,-72.8965905
604,"68 STUYVESANT AV",41.2553271,-72.8965905
605,"62 STUYVESANT AV",41.4041394,-72.8956943
606,"58 STUYVESANT AV",41.4041394,-72.8956943
607,"52 STUYVESANT AV",41.2553271,-72.8965905
608,"48 STUYVESANT AV",41.4041394,-72.8956943
609,"42 STUYVESANT AV",41.2553271,-72.8965905
610,"38 STUYVESANT AV",41.4041394,-72.8956943
611,"30 STUYVESANT AV",41.4041394,-72.8956943
612,"16 STUYVESANT AV",41.4041394,-72.8956943
613,"14 STUYVESANT AV",41.2553271,-72.8965905
614,"511 TOWNSEND AV",41.4041394,-72.8956943
615,"519 TOWNSEND AV",41.4041394,-72.8956943
616,"523 TOWNSEND AV",41.254456,-72.899598
617,"527 TOWNSEND AV",41.2231872,-73.0469139
618,"535 TOWNSEND AV",41.2543694,-72.8992655
619,"541 TOWNSEND AV",41.2544667,-72.8991449
620,"551 TOWNSEND AV",41.25486,-72.8987502
621,"555 TOWNSEND AV",41.2548733,-72.8981169
622,"73 HYDE ST",41.2549863,-72.8979663
623,"77 HYDE ST",41.2550326,-72.8977989
624,"81 HYDE ST",41.2550898,-72.8976745
625,"85 HYDE ST",41.2551416,-72.8975558
626,"91 HYDE ST",40.898814,-73.396722
627,"97 HYDE ST",40.898814,-73.396722
628,"111 STUYVESANT AV",40.898733,-73.3974549
629,"121 STUYVESANT AV",40.898733,-73.3974549
630,"14 STEWART ST",41.2553408,-72.8971717
631,"STEWART ST",41.2555823,-72.8969657
632,"112 GIRARD AV",41.2556421,-72.8966466
633,"104 GIRARD AV",41.2545589,-72.898066
634,"5 STEWART ST",41.2547101,-72.8975421
635,"21 STEWART ST",40.6004643,-73.752093
636,"137 STUYVESANT AV",40.6004643,-73.752093
637,"143 STUYVESANT AV",41.2548411,-72.8973451
638,"145 STUYVESANT AV",41.2549444,-72.8971453
639,"204 BURR ST",41.2549814,-72.8970398
640,"174 BURR ST",41.2551436,-72.8966564
641,"140 GIRARD AV",41.2548104,-72.8967933
642,"132 GIRARD AV",41.2547474,-72.8969101
643,"105 HYDE ST",41.2547333,-72.8970306
644,"109 HYDE ST",41.254632,-72.897207
645,"115 HYDE ST",41.254543,-72.897356
646,"121 HYDE ST",41.2544474,-72.8975141
647,"127 HYDE ST",41.2543412,-72.8976569
648,"133 HYDE ST",41.2542708,-72.8978231
649,"141 HYDE ST",41.2544382,-72.8979051
650,"471 FORT HALE RD",41.2535424,-72.8971536
651,"FORT HALE RD",41.2533825,-72.897147
652,NA,41.253452,-72.897024
653,"487 FORT HALE RD",41.2535356,-72.8969127
654,"495 FORT HALE RD",41.2537374,-72.896624
655,"54 STEWART ST",41.2531259,-72.8965298
656,"50 STEWART ST",41.25326,-72.89685
657,"44 STEWART ST",40.6004643,-73.752093
658,"120 STUYVESANT AV",41.253125,-72.896893
659,"35 STEWART ST",41.252989,-72.896867
660,"41 STEWART ST",41.2529434,-72.8980897
661,"43 STEWART ST",41.2529434,-72.8980897
662,"49 STEWART ST",41.2529434,-72.8980897
663,"57 STEWART ST",41.2529434,-72.8980897
664,"515 FORT HALE RD",41.2529434,-72.8980897
665,"535 FORT HALE RD",41.252832,-72.89685
666,"555 FORT HALE RD",41.2527054,-72.896729
667,"569 FORT HALE RD",41.252537,-72.8967279
668,"585 FORT HALE RD",41.2523984,-72.8966739
669,"230 BURR ST",41.252241,-72.896816
670,"226 BURR ST",41.2521458,-72.8966074
671,"220 BURR ST",41.252001,-72.896612
672,"210 BURR ST",41.251864,-72.896557
673,"150 STUYVESANT AV",41.251803,-72.896905
674,"146 STUYVESANT AV",41.251719,-72.896576
675,"151 HYDE ST",41.251599,-72.896396
676,"159 HYDE ST",41.2514672,-72.8963526
677,"165 HYDE ST",41.251336,-72.8963185
678,"119 HALL ST",41.251197,-72.896384
679,"129 HALL ST",41.251057,-72.896249
680,"137 HALL ST",41.251254,-72.8958281
681,"145 HALL ST",41.2512675,-72.8956151
682,"151 HALL ST",41.251259,-72.89537
683,"155 HALL ST",41.2531259,-72.8965298
684,"159 HALL ST",41.3179926,-72.9367264
685,"163 HALL ST",41.3018254,-72.9413199
686,"175 HALL ST",41.2519259,-72.8955005
687,"274 BURR ST",41.2517149,-72.8954931
688,"266 BURR ST",41.251681,-72.895679
689,"258 BURR ST",41.251593,-72.895926
690,"250 BURR ST",41.2517373,-72.896006
691,"570 FORT HALE RD",41.251889,-72.89599
692,"550 FORT HALE RD",41.252686,-72.896255
693,"540 FORT HALE RD",41.252692,-72.8959535
694,"530 FORT HALE RD",41.25265,-72.895785
695,"520 FORT HALE RD",41.2526785,-72.8956026
696,"510 FORT HALE RD",41.252683,-72.895334
697,"488 FORT HALE RD",41.2523989,-72.895451
698,"478 FORT HALE RD",41.3020566,-72.9414844
699,"468 FORT HALE RD",41.301988,-72.941917
700,"120 HALL ST",41.252355,-72.896188
701,"203 HYDE ST",41.252549,-72.896221
702,"211 HYDE ST",41.2526579,-72.894806
703,"296 BURR ST",41.252529,-72.894379
704,"292 BURR ST",41.2528723,-72.8953688
705,"286 BURR ST",41.252287,-72.894538
706,"180 HALL ST",41.252021,-72.89463
707,"HALL ST",41.251657,-72.894865
708,"174 HALL ST",41.2520134,-72.8949619
709,"180 TOWNSEND TER",41.2521285,-72.8949205
710,"166 HALL ST",41.252294,-72.894887
711,"158 HALL ST",41.252462,-72.894846
712,"177 TOWNSEND TER",41.2515,-72.896844
713,"148 HALL ST",41.2530157,-72.892575
714,"136 HALL ST",41.2530157,-72.892575
715,"130 HALL ST",41.2508709,-72.894711
716,"351 CONCORD ST",41.250755,-72.8948039
717,"87 BURR ST",41.250593,-72.8949559
718,"97 BURR ST",40.7095907,-74.3067388
719,"103 BURR ST",41.3740692,-88.439194
720,"109 BURR ST",41.3740692,-88.439194
721,"1850 DEAN ST",41.250772,-72.895945
722,"1840 DEAN ST",41.251018,-72.895257
723,"1836 DEAN ST",41.25076,-72.893666
724,"1832 DEAN ST",41.2530157,-72.892575
725,"1820 DEAN ST",41.250547,-72.893944
726,"40 ELMER ST",41.250499,-72.894231
727,"34 ELMER ST",40.70866,-74.305553
728,"30 ELMER ST",40.7969976,-74.4770654
729,"24 ELMER ST",40.8830456,-74.1168816
730,"20 ELMER ST",40.709251,-74.305881
731,"4 ELMER ST",39.9266081,-75.1475916
732,"327 CONCORD ST",41.250175,-72.894702
733,"331 CONCORD ST",41.250084,-72.894896
734,"337 CONCORD ST",41.250365,-72.900566
735,"341 CONCORD ST",41.276916,-72.898846
736,"349 CONCORD ST",41.2772549,-72.898527
737,"BURR ST",41.277487,-72.898433
738,"421 TOWNSEND AV",41.277646,-72.898376
739,"385 TOWNSEND AV",41.277804,-72.898316
740,"CONCORD ST",41.277971,-72.898251
741,"398 CONCORD ST",41.278179,-72.898172
742,"396 CONCORD ST",41.2784179,-72.8984584
743,"388 CONCORD ST",41.278063,-72.8974099
744,"66 BURR ST",41.278099,-72.897657
745,"54 BURR ST",41.2778149,-72.897673
746,"60 BURR ST",41.277598,-72.897746
747,"44 BURR ST",41.277437,-72.8978
748,"34 BURR ST",41.277278,-72.897854
749,"431 TOWNSEND AV",41.2771128,-72.8978096
750,"439 TOWNSEND AV",41.27681,-72.8978209
751,"15 LEY ST",41.276836,-72.8980799
752,"19 LEY ST",41.276866,-72.898339
753,"25 LEY ST",41.276897,-72.898602
754,"31 LEY ST",41.276729,-72.897307
755,"37 LEY ST",41.2769959,-72.89707
756,"45 LEY ST",41.277176,-72.8970049
757,"51 LEY ST",41.2774027,-72.897071
758,"57 LEY ST",41.27754,-72.896903
759,"63 LEY ST",41.2777079,-72.8968529
760,"71 LEY ST",41.277867,-72.896805
761,"77 LEY ST",41.278036,-72.896747
762,"81 LEY ST",41.277942,-72.896105
763,"89 LEY ST",41.27774,-72.896154
764,"95 LEY ST",41.277536,-72.896202
765,"110 BURR ST",41.2773309,-72.89625
766,"106 BURR ST",41.277127,-72.896298
767,"104 BURR ST",41.276922,-72.896346
768,"100 BURR ST",41.276621,-72.89642
769,"375 CONCORD ST",41.276693,-72.896972
770,"383 CONCORD ST",41.278588,-72.898139
771,"473 TOWNSEND AV",41.278773,-72.898051
772,"17 GIRARD AV",41.278914,-72.897908
773,"23 GIRARD AV",41.279083,-72.897847
774,"27 GIRARD AV",41.279328,-72.897762
775,"33 GIRARD AV",41.279568,-72.897673
776,"35 GIRARD AV",41.279732,-72.897613
777,"37 GIRARD AV",41.2799139,-72.8976649
778,"47 GIRARD AV",41.280059,-72.897494
779,"51 GIRARD AV",41.28022,-72.897433
780,"57 GIRARD AV",41.280378,-72.897376
781,"GIRARD AV",41.2805523,-72.8974163
782,"63 GIRARD AV",41.2807318,-72.897374
783,"69 GIRARD AV",41.280686,-72.897125
784,"75 GIRARD AV",41.280612,-72.896736
785,"79 GIRARD AV",41.280436,-72.896793
786,"89 GIRARD AV",41.280257,-72.896728
787,"95 GIRARD AV",41.2801199,-72.8969
788,"99 GIRARD AV",41.279945,-72.8968586
789,"105 GIRARD AV",41.279797,-72.897011
790,"115 GIRARD AV",41.279604,-72.8969841
791,"119 GIRARD AV",41.279469,-72.897121
792,"125 GIRARD AV",41.279306,-72.897177
793,"133 GIRARD AV",41.2791087,-72.8970878
794,"118 BURR ST",41.278982,-72.897281
795,"100 LEY ST",41.278811,-72.897339
796,"94 LEY ST",41.278646,-72.8973929
797,"90 LEY ST",41.278477,-72.897457
798,"78 LEY ST",41.278608,-72.89782
799,"74 LEY ST",41.278372,-72.896668
800,"70 LEY ST",41.278536,-72.8966049
801,"68 LEY ST",41.278702,-72.89655
802,"64 LEY ST",41.278861,-72.8965
803,"54 LEY ST",41.279017,-72.89645
804,"48 LEY ST",41.2792088,-72.8964953
805,"42 LEY ST",41.279344,-72.896351
806,"38 LEY ST",41.2795108,-72.896415
807,"34 LEY ST",41.279668,-72.896253
808,"26 LEY ST",41.279825,-72.896205
809,"24 LEY ST",41.279981,-72.896152
810,"20 LEY ST",41.280139,-72.896106
811,"445 TOWNSEND AV",41.280304,-72.89605
812,"449 TOWNSEND AV",41.2804829,-72.895996
813,"455 TOWNSEND AV",41.280366,-72.89545
814,"461 TOWNSEND AV",41.280153,-72.895514
815,"155 BURR ST",41.2799369,-72.895582
816,"257 CONCORD ST",41.279727,-72.895639
817,"15 ALFRED ST",41.279523,-72.895695
818,"19 ALFRED ST",41.279319,-72.895746
819,"23 ALFRED ST",41.2791179,-72.895798
820,"29 ALFRED ST",41.278914,-72.8958509
821,"37 ALFRED ST",41.2787099,-72.895905
822,"ALFRED ST",41.278508,-72.895962
823,"47 ALFRED ST",41.278306,-72.896015
824,"50 NELSON ST",41.2805,-72.898655
825,"44 NELSON ST",41.2805,-72.898655
826,"40 NELSON ST",41.2805,-72.898655
827,"30 NELSON ST",41.2805,-72.898655
828,"26 NELSON ST",41.2805,-72.898655
829,"20 NELSON ST",41.2805,-72.898655
830,"16 NELSON ST",41.2805,-72.898655
831,"239 CONCORD ST",41.2805,-72.898655
832,"245 CONCORD ST",41.2805,-72.898655
833,"247 CONCORD ST",41.2805,-72.898655
834,"253 CONCORD ST",41.2805,-72.898655
835,NA,41.2805,-72.898655
836,"MYRON ST",41.2805,-72.898655
837,"25 MYRON ST",41.2805,-72.898655
838,"33 MYRON ST",41.2805,-72.898655
839,"37 MYRON ST",41.2805,-72.898655
840,"43 MYRON ST",41.2805,-72.898655
841,"47 MYRON ST",41.2805,-72.898655
842,"53 MYRON ST",41.2805,-72.898655
843,"57 MYRON ST",41.2805,-72.898655
844,"63 MYRON ST",41.2805,-72.898655
845,"288 CONCORD ST",41.2805,-72.898655
846,"280 CONCORD ST",41.2805,-72.898655
847,"274 CONCORD ST",41.2805,-72.898655
848,"270 CONCORD ST",41.2805,-72.898655
849,"264 CONCORD ST",41.2805,-72.898655
850,"260 CONCORD ST",41.2805,-72.898655
851,"256 CONCORD ST",41.2805,-72.898655
852,"58 FLORENCE AV",41.280841,-72.898468
853,"54 FLORENCE AV",41.280841,-72.8978407
854,"52 FLORENCE AV",41.2729832,-72.900351
855,"46 FLORENCE AV",41.2720981,-72.8948937
856,"40 FLORENCE AV",41.273269,-72.900009
857,"4 DORCHESTER TER",41.2734468,-72.9001202
858,"2 DORCHESTER TER",41.273578,-72.9000869
859,"34 FLORENCE AV",41.273663,-72.899821
860,"26 FLORENCE AV",41.273796,-72.899769
861,"22 FLORENCE AV",41.273956,-72.899711
862,"18 FLORENCE AV",41.274263,-72.899806
863,"255 TOWNSEND AV",41.274217,-72.899527
864,"261 TOWNSEND AV",41.2742431,-72.8992508
865,"265 TOWNSEND AV",41.2742026,-72.8990384
866,"271 TOWNSEND AV",41.2742032,-72.8988121
867,"277 TOWNSEND AV",41.274104,-72.898647
868,"291 TOWNSEND AV",41.273848,-72.898988
869,"295 TOWNSEND AV",41.273677,-72.899057
870,"293 TOWNSEND AV",41.273507,-72.899119
871,"299 TOWNSEND AV",41.273357,-72.89917
872,"305 TOWNSEND AV",41.27321,-72.8992449
873,"309 TOWNSEND AV",41.2729069,-72.899042
874,"91 MYRON ST",41.27292,-72.899236
875,"95 MYRON ST",41.2728658,-72.8994352
876,"99 MYRON ST",41.272955,-72.899593
877,"109 MYRON ST",41.2729164,-72.8998017
878,"105 MYRON ST",41.272926,-72.8999901
879,"115 MYRON ST",41.2729494,-72.900153
880,"131 MYRON ST",41.272948,-72.898589
881,"ALFRED ST",41.273265,-72.898127
882,"38 ALFRED ST",41.273439,-72.8983685
883,"32 ALFRED ST",41.273558,-72.898148
884,"28 ALFRED ST",41.273699,-72.898089
885,"18 ALFRED ST",41.2741,-72.8981
886,"16 ALFRED ST",41.273885,-72.8981529
887,"263 CONCORD ST",41.273973,-72.89779
888,"273 CONCORD ST",41.273795,-72.897608
889,"275 CONCORD ST",41.2738749,-72.8973649
890,"281 CONCORD ST",41.273943,-72.896932
891,"371 TOWNSEND AV",41.273679,-72.896991
892,"17 BURR ST",41.273461,-72.897152
893,"25 BURR ST",41.273283,-72.897215
894,"7 IRA ST",41.273139,-72.897251
895,"24 IRA ST",40.6004643,-73.752093
896,"20 IRA ST",41.272767,-72.8981979
897,"12 IRA ST",41.2729511,-72.8984406
898,"2 IRA ST",41.274767,-72.89965
899,"1A IRA ST",41.2750336,-72.8995125
900,"325 TOWNSEND AV",41.2751639,-72.899349
901,"333 TOWNSEND AV",41.2753241,-72.8993963
902,"TOWNSEND AV",41.2754565,-72.8993472
903,"343 TOWNSEND AV",41.275561,-72.899197
904,"341 TOWNSEND AV",41.2757463,-72.8992278
905,"351 TOWNSEND AV",41.2805178,-72.8977366
906,"357 TOWNSEND AV",41.2805178,-72.8977366
907,"361 TOWNSEND AV",41.2805178,-72.8977366
908,"365 TOWNSEND AV",41.2805178,-72.8977366
909,"37 BURR ST",41.2805178,-72.8977366
910,"39 BURR ST",41.275931,-72.89904
911,"45 BURR ST",41.2763437,-72.8990287
912,"55 BURR ST",41.2763073,-72.8987843
913,"65 BURR ST",41.276197,-72.898549
914,"346 CONCORD ST",41.276167,-72.898297
915,"338 CONCORD ST",41.276136,-72.898038
916,"334 CONCORD ST",41.275881,-72.898301
917,"324 CONCORD ST",41.275735,-72.898365
918,"320 CONCORD ST",41.275582,-72.898419
919,"CONCORD ST",41.2782363,-72.8971325
920,"72 MYRON ST",41.2782363,-72.8971325
921,"64 MYRON ST",41.275397,-72.898416
922,"60 MYRON ST",41.2752439,-72.8983682
923,"MYRON ST",41.275115,-72.89851
924,"1 IRA ST",41.2749386,-72.8984392
925,"1B IRA ST",41.2746337,-72.8985343
926,"1C IRA ST",41.2746939,-72.898771
927,"3 IRA ST",41.2747699,-72.899098
928,"5 IRA ST",41.274724,-72.899405
929,"9 IRA ST",40.6004643,-73.752093
930,NA,41.274847,-72.897679
931,"21 IRA ST",41.274992,-72.897615
932,"23 IRA ST",41.2751834,-72.8977941
933,"5 ELMER ST",41.275296,-72.897537
934,"7 ELMER ST",41.2754831,-72.8977115
935,"15 ELMER ST",41.2756527,-72.8976534
936,"25 ELMER ST",41.27579,-72.897401
937,"35 ELMER ST",41.2759799,-72.897504
938,"1800 DEAN ST",41.276161,-72.897451
939,"1760 DEAN ST",41.2766568,-72.8970086
940,"130 MYRON ST",41.276022,-72.896562
941,"DEAN ST",41.275788,-72.896616
942,"124 MYRON ST",41.275585,-72.896659
943,"118 MYRON ST",41.275383,-72.896706
944,"112 MYRON ST",41.275179,-72.896752
945,"106 MYRON ST",41.274974,-72.896798
946,"100 MYRON ST",41.274769,-72.896844
947,"96 MYRON ST",41.274551,-72.896767
948,"297 CONCORD ST",41.274349,-72.896811
949,"301 CONCORD ST",41.274498,-72.897184
950,"307 CONCORD ST",41.274527,-72.897423
951,"54 TOWNSEND AV",41.274559,-72.897661
952,"TOWNSEND AV",41.274595,-72.8979729
953,"197 TOWNSEND AV",41.2705354,-72.9005086
954,"15 PARKER PL",41.270399,-72.900172
955,"21 PARKER PL",41.270362,-72.8999149
956,"25 PARKER PL",41.270314,-72.8996389
957,"29 PARKER PL",41.270272,-72.899368
958,"35 PARKER PL",41.2702389,-72.89919
959,"37 PARKER PL",41.270218,-72.899019
960,"41 PARKER PL",41.2702558,-72.8988632
961,"45 PARKER PL",41.2702313,-72.8986413
962,"51 PARKER PL",41.270125,-72.8984739
963,"55 PARKER PL",41.2701511,-72.8982854
964,"52 BEECHER PL",41.2701793,-72.8980582
965,"50 BEECHER PL",41.269836,-72.897509
966,"46 BEECHER PL",41.26925,-72.897327
967,"42 BEECHER PL",41.269091,-72.897308
968,"38 BEECHER PL",41.268944,-72.897323
969,"34 BEECHER PL",41.268763,-72.897288
970,"26 BEECHER PL",41.268568,-72.897237
971,"18 BEECHER PL",41.2741667,-72.896459
972,"14 BEECHER PL",42.5172298,-83.1848194
973,"183 TOWNSEND AV",42.5172298,-83.1848194
974,"187 TOWNSEND AV",42.5172298,-83.1848194
975,"201 CONCORD ST",42.5172298,-83.1848194
976,"71 PARKER PL",42.5172298,-83.1848194
977,"73 PARKER PL",42.5172298,-83.1848194
978,"91 PARKER PL",42.5172298,-83.1848194
979,"95 PARKER PL",42.5172298,-83.1848194
980,"103 PARKER PL",42.5172298,-83.1848194
981,"107 PARKER PL",42.5172298,-83.1848194
982,"40 ARDEN ST",42.5172298,-83.1848194
983,"28 ARDEN ST",42.5172298,-83.1848194
984,"24 ARDEN ST",42.5172298,-83.1848194
985,"20 ARDEN ST",42.5172298,-83.1848194
986,"14 ARDEN ST",42.5172298,-83.1848194
987,"12 ARDEN ST",42.5172298,-83.1848194
988,"173 CONCORD ST",42.5172298,-83.1848194
989,"189 CONCORD ST",42.5172298,-83.1848194
990,"193 CONCORD ST",42.5172298,-83.1848194
991,"249 TOWNSEND AV",42.5172298,-83.1848194
992,"19 FLORENCE AV",42.5172298,-83.1848194
993,"25 FLORENCE AV",42.5172298,-83.1848194
994,"35 FLORENCE AV",42.5172298,-83.1848194
995,"37 FLORENCE AV",42.5172298,-83.1848194
996,"41 FLORENCE AV",42.5172298,-83.1848194
997,"32 MANSION ST",42.5172298,-83.1848194
998,"30 MANSION ST",42.5172298,-83.1848194
999,"28 MANSION ST",42.5172298,-83.1848194
1000,"22 MANSION ST",42.5172298,-83.1848194
1001,"18 MANSION ST",41.26357,-72.893978
1002,"14 MANSION ST",41.2634503,-72.8938513
1003,"8 MANSION ST",41.263327,-72.8937698
1004,"4 MANSION ST",41.263215,-72.893738
1005,"28 PARKER PL",41.263274,-72.894018
1006,"PARKER PL",41.2635122,-72.8927652
1007,"24 PARKER PL",41.263199,-72.8942129
1008,"PARKER PL",41.2635122,-72.8927652
1009,"18 PARKER PL",41.2629792,-72.8942991
1010,"207 TOWNSEND AV",41.262897,-72.894596
1011,"211 TOWNSEND AV",41.26307,-72.894648
1012,"215 TOWNSEND AV",41.263182,-72.894708
1013,"219 TOWNSEND AV",41.263277,-72.894789
1014,"223 TOWNSEND AV",41.263435,-72.894718
1015,"225 TOWNSEND AV",41.263503,-72.894833
1016,"229 TOWNSEND AV",41.263574,-72.894935
1017,"235 TOWNSEND AV",41.263667,-72.894992
1018,"239 TOWNSEND AV",41.263708,-72.8951809
1019,"241 TOWNSEND AV",41.26375,-72.89532
1020,"245 TOWNSEND AV",41.263839,-72.895389
1021,"53 FLORENCE AV",41.2642809,-72.893995
1022,"57 FLORENCE AV",41.264335,-72.893826
1023,"61 FLORENCE AV",41.2644244,-72.893732
1024,"65 FLORENCE AV",41.264417,-72.893579
1025,"69 FLORENCE AV",41.2645071,-72.8934894
1026,"236 CONCORD ST",41.264184,-72.8934589
1027,"230 CONCORD ST",41.264019,-72.893367
1028,"224 CONCORD ST",41.263897,-72.893297
1029,"220 CONCORD ST",41.2637789,-72.8931717
1030,"210 CONCORD ST",41.2636077,-72.8931106
1031,"50 PARKER PL",41.2633745,-72.8933949
1032,"11 MANSION ST",41.2635772,-72.8935124
1033,"15 MANSION ST",41.263722,-72.893561
1034,"25 MANSION ST",41.26383,-72.893633
1035,"27 MANSION ST",41.2639042,-72.8937705
